Periodo,Tienda,JEq,JEqAA,JEqMeta,Prod,ProdAA,ProdMeta
202605,P159 Acho - PVH,32.493548387096915,31.930678763440856,31.443465596679005,65196,62309,65420.908515162606
202604,P105 Salamanca - PVS,32.426916666666415,35.472159722222216,35.76242179585583,80841,71725,72670.30928820255
202605,1198 Cusco Wanchaq - PVH,32.257439516129224,34.036700268817214,37.12487890603274,100718,76297,74685.88230060031
202604,P159 Acho - PVH,32.06918749999988,32.721888888888905,31.443465596679005,62766,58651,62689.124534930095
202606,1198 Cusco Wanchaq - PVH,31.987034722222088,36.38055555555556,37.12487890603274,92936,69711,75032.56073240277
202603,P221 Barranca - PVH,31.896055107526877,32.41127016129034,29.073700348097926,104742,101057,111581.22958064523
202602,P107 Mercaderes - PVS,31.509010416666662,42.21218750000001,35.22317754154448,55835,51814,0
202606,P261 El Agustino - PVH,31.507291666666646,31.51254166666666,29.696606396863505,54632,49319,57016.047438970345
202603,P261 El Agustino - PVH,31.160678763440856,34.559159946236555,29.696606396863505,80035,71746,83393.46995088177
202605,P261 El Agustino - PVH,30.615779569892737,32.26016801075269,29.696606396863505,60712,53885,64398.84093294872
202601,P107 Mercaderes - PVS,30.585766129032255,42.73848118279569,35.22317754154448,65105,54377,0
202604,V290 Asia - VIV,30.5652569444445,51.54731944444444,96.1,63999,45611,25243.85493756505
202606,P159 Acho - PVH,30.537402777777764,32.57814583333333,31.443465596679005,62628,54122,60897.923258886636
202602,P221 Barranca - PVH,30.51015625,31.37598958333334,29.073700348097926,88574,81423,86422.56168002302
202603,P107 Mercaderes - PVS,29.70601478494624,38.33233870967742,35.22317754154448,71867,66836,0
202601,P261 El Agustino - PVH,29.701875,32.902305107526885,29.696606396863505,59721,52324,60173.33934791732
202604,P221 Barranca - PVH,29.49012499999991,29.46484722222222,29.073700348097926,93175,87671,89542.5556750748
202606,P221 Barranca - PVH,29.363249999999937,28.459423611111124,29.073700348097926,85200,79259,84195.76031229703
202602,P261 El Agustino - PVH,29.1771875,33.73859374999999,29.696606396863505,62232,52929,57191.08821738567
202604,P110 Corpac - PVS,28.869506944444453,38.98562499999999,33.73046601200038,73180,56630,66021.98799470221
202605,P221 Barranca - PVH,28.858017473118334,30.302473118279575,29.073700348097926,95801,83544,93672.44411247337
202604,P261 El Agustino - PVH,28.589749999999846,28.855652777777784,29.696606396863505,62805,59310,58338.3834619897
202604,P107 Mercaderes - PVS,28.44620138888868,35.409645833333336,35.22317754154448,71680,66676,0
202601,P221 Barranca - PVH,28.376108870967734,27.9553561827957,29.073700348097926,95641,86866,89194.56603568025
202606,P107 Mercaderes - PVS,27.76394444444441,34.11770833333334,35.22317754154448,70040,65731,0
202605,P107 Mercaderes - PVS,26.92332661290346,34.017836021505374,35.22317754154448,77117,69337,0
202601,P156 El Tambo Huancayo - PVS,26.104025537634406,26.881176075268808,27.070532526124346,58809,58410,65497.88294666574
202602,P156 El Tambo Huancayo - PVS,25.354583333333334,27.666249999999998,27.070532526124346,55233,53309,56925.58679489797
202606,P238 Grifo Mexico - PVH,25.108611111111113,25.6388125,23.582599197509253,59227,52369,118016.31445247766
202601,P199 Grifo Kio - PVS,25.004583333333343,24.78780913978494,19.647967156057994,116590,100931,124095.04450175312
202603,P156 El Tambo Huancayo - PVS,24.880954301075274,25.962049731182795,27.070532526124346,70390,94474,76494.19545779674
202603,P238 Grifo Mexico - PVH,24.764193548387095,26.265806451612917,23.582599197509253,81828,69426,87952.15387958873
202606,P156 El Tambo Huancayo - PVS,24.587208333333404,27.166562500000015,27.070532526124346,64435,57724,57171.47031394498
202605,P156 El Tambo Huancayo - PVS,24.282190860215206,26.122560483870966,27.070532526124346,71291,62649,58931.55649451858
202605,P238 Grifo Mexico - PVH,23.91991263440857,25.70368951612904,23.582599197509253,67663,54591,65572.53960213701
202604,P238 Grifo Mexico - PVH,23.790472222222245,26.80941666666667,23.582599197509253,61981,48687,73667.26905927683
202602,P199 Grifo Kio - PVS,23.455937500000008,26.034895833333337,19.647967156057994,112510,91273,123027.2464169252
202603,P199 Grifo Kio - PVS,22.592594086021517,24.393353494623657,19.647967156057994,73322,75842,97279.0048924061
202602,P238 Grifo Mexico - PVH,22.511302083333327,26.321406249999995,23.582599197509253,67371,53609,80307.72953135827
202604,P156 El Tambo Huancayo - PVS,22.21274999999999,26.809854166666668,27.070532526124346,72382,57456,54606.77498949952
202605,V290 Asia - VIV,21.966969086021496,20.958555107526884,96.1,34968,29391,6648.457734651402
202601,P238 Grifo Mexico - PVH,21.79088709677419,26.83488575268818,23.582599197509253,67034,52238,87117.01373939247
202606,V290 Asia - VIV,19.99083333333335,18.68149305555556,96.1,23646,22277,4568.053285119668
202604,P199 Grifo Kio - PVS,19.960159722222286,20.523562500000008,19.647967156057994,59602,60971,65879.56888969564
202603,P258 Chaclacayo - PVS,19.74588037634409,19.310685483870966,17.464859694273773,63266,68339,76421.77623319862
202604,P258 Chaclacayo - PVS,19.270854166666687,19.674715277777775,17.464859694273773,60380,54531,62135.3623502513
202605,P258 Chaclacayo - PVS,18.696633064516107,19.503326612903223,17.464859694273773,63508,54738,64065.809258510984
202606,P258 Chaclacayo - PVS,18.44913194444443,20.332666666666668,17.464859694273773,52064,46408,56402.98072494544
202605,P199 Grifo Kio - PVS,18.405342741935453,19.537385752688177,19.647967156057994,44414,35604,36815.08808288975
202602,P220 Trujillo Valcarcel - PVS,18.38463541666667,12.534322916666667,13.189776457714554,45356,50909,65440.15139052326
202601,P220 Trujillo Valcarcel - PVS,17.83743951612903,12.958797043010756,13.189776457714554,48849,55690,72636.04372458074
202606,P199 Grifo Kio - PVS,17.810236111111138,16.90811111111111,19.647967156057994,30904,29267,26192.663251746377
202602,P258 Chaclacayo - PVS,17.303489583333338,19.28869791666667,17.464859694273773,65856,60708,64405.788153500136
202604,V019 Pardo - VIV,16.999791666666855,,,,,
202601,P258 Chaclacayo - PVS,16.431323924731185,16.528938172043016,17.464859694273773,68004,67368,65993.62656648735
202601,P180 Centro Trujillo - PVE,15.18280241935484,10.449946236559143,10.653753026634384,43713,52483,73720.96620190908
202605,P220 Trujillo Valcarcel - PVS,14.87476478494623,25.072842741935485,13.189776457714554,63291,32884,63211.8242089197
202605,P215 Magdalena - PVS,14.859005376344063,13.646848118279571,13.971887755419019,85039,79424,76118.49781626769
202602,P180 Centro Trujillo - PVE,14.6375,10.847604166666667,10.653753026634384,43798,50739,61057.26902752271
202606,P220 Trujillo Valcarcel - PVS,14.61668055555555,21.98150694444444,13.189776457714554,57601,37078,58760.52739670874
202604,P220 Trujillo Valcarcel - PVS,14.425152777777784,25.65339583333334,13.189776457714554,64034,31366,61307.10991898904
202603,P220 Trujillo Valcarcel - PVS,14.322668010752686,24.53448252688172,13.189776457714554,69811,32585,62586.084885250384
202601,P193 Trujillo Mansiche - PVS,14.290772849462362,12.797768817204304,11.712938172043014,76714,62760,131760.14977041513
202602,P193 Trujillo Mansiche - PVS,14.234375,11.806041666666665,11.712938172043014,156793,66528,112215.14865819039
202604,P215 Magdalena - PVS,14.108402777777787,12.791770833333338,13.971887755419019,81376,83437,73824.87633426211
202603,P215 Magdalena - PVS,13.856471774193544,14.219737903225809,13.971887755419019,89209,83243,89093.9643511807
202601,P216 Proceres - PVS,13.356310483870963,14.21221102150538,13.971887755419019,81075,72853,77960.37733537698
202602,P206 La Paz - PVS,13.223177083333333,14.35239583333333,14.845130740132706,70360,66419,67875.89366094006
202602,P215 Magdalena - PVS,13.203645833333335,13.5653125,13.971887755419019,78001,70440,77186.18723384223
202603,P206 La Paz - PVS,13.191471774193545,14.575241935483872,14.845130740132706,80805,74643,75184.08964110092
202601,P215 Magdalena - PVS,12.809388440860216,12.254610215053766,13.971887755419019,82734,81243,83871.14895376257
202602,P216 Proceres - PVS,12.806666666666667,14.469218750000001,13.971887755419019,82298,67948,82599.21786534488
202605,P206 La Paz - PVS,12.591673387096812,14.370510752688176,14.845130740132706,88301,69598,66639.25784941632
202605,P216 Proceres - PVS,12.588756720430125,14.90750672043011,13.971887755419019,99585,72109,78881.52206007663
202604,P216 Proceres - PVS,12.48454861111111,12.239791666666669,13.971887755419019,94552,85315,76504.64446977968
202601,P206 La Paz - PVS,12.200416666666666,12.81917338709678,14.845130740132706,79900,79628,72045.69236353111
202606,P215 Magdalena - PVS,12.196138888888889,14.990159722222224,13.971887755419019,92869,68936,70758.32927562413
202603,P193 Trujillo Mansiche - PVS,12.185974462365591,25.868245967741938,11.712938172043014,231397,120140,196971.9495580317
202603,P180 Centro Trujillo - PVE,12.099650537634407,19.660826612903225,10.653753026634384,60831,39166,75154.42741147726
202604,P206 La Paz - PVS,11.92663888888889,11.196597222222225,14.845130740132706,83744,89315,70382.08816008446
202605,P180 Centro Trujillo - PVE,11.90094086021507,20.247735215053766,10.653753026634384,58631,35993,65816.99639995454
202603,P216 Proceres - PVS,11.899764784946232,13.952298387096777,13.971887755419019,105768,83055,85152.73266767804
202605,P193 Trujillo Mansiche - PVS,11.7764180107527,24.927244623655916,11.712938172043014,84108,44103,99416.53662779393
202606,P180 Centro Trujillo - PVE,11.755041666666664,17.149270833333336,10.653753026634384,55417,39633,61182.246666545434
202603,P219 La Perla - PVS,11.68087365591398,11.426323924731184,11.788780293634797,85657,87587,88788.684404031
202604,P193 Trujillo Mansiche - PVS,11.649458333333332,23.256479166666665,11.712938172043014,97980,59339,117521.43141039924
202603,P181 Supermercados SKA - PVE,11.446317204301074,11.245584677419355,10.04229432420742,67714,72466,86396.57360057271
202604,P180 Centro Trujillo - PVE,11.293381944444421,20.467076388888888,10.653753026634384,59532,35625,65712.53362545454
202602,P181 Supermercados SKA - PVE,11.270937499999999,10.876145833333334,10.04229432420742,58115,63412,75343.30449528182
202604,P198 Chorrillos Iglesias - PVS,11.149006944444443,9.896638888888889,10.042294324207418,57072,61981,59235.84191971481
202606,P193 Trujillo Mansiche - PVS,11.10326388888887,22.99436805555555,11.712938172043014,81273,41985,85402.56433587248
202606,P206 La Paz - PVS,11.061798611111136,12.786520833333336,14.845130740132706,89651,73258,62331.27492090571
202605,P219 La Perla - PVS,10.878084677419388,11.374717741935484,11.788780293634797,77060,79725,75857.67820975081
202604,P181 Supermercados SKA - PVE,10.748305555555552,11.566430555555556,10.04229432420742,64089,63187,71589.76943814485
202601,P181 Supermercados SKA - PVE,10.677305107526884,10.428682795698927,10.04229432420742,63462,72009,82633.76673791064
202605,P181 Supermercados SKA - PVE,10.546948924731183,10.489415322580646,10.04229432420742,65774,71737,73813.94962833887
202603,P207 Villa Marina - PVS,10.406102150537633,10.015786290322582,10.042294324207418,62177,67538,67737.98719085919
202602,P219 La Perla - PVS,10.3534375,11.282552083333334,11.788780293634797,81351,73759,81269.88167870932
202603,P198 Chorrillos Iglesias - PVS,10.326223118279572,11.035443548387098,10.042294324207418,68503,63958,71490.50034008658
202605,X209 Bolognesi - PVE,10.197936827956996,10.761512096774196,10.023956063077975,52881,49199,52188.079587348715
202601,P219 La Perla - PVS,10.150094086021507,10.818669354838711,11.788780293634797,89639,86800,90012.55573258485
202603,P191 Cine Rimac - PVS,10.095147849462366,10.022466397849465,10.04229432420742,73555,68484,69574.49525411549
202602,P198 Chorrillos Iglesias - PVS,10.078645833333333,11.65203125,10.042294324207418,59849,52597,65449.88747398363
202601,P207 Villa Marina - PVS,10.047399193548388,8.543340053763444,10.042294324207418,57948,65097,64228.781300024944
202606,P181 Supermercados SKA - PVE,10.042423611111126,10.875374999999998,10.04229432420742,63858,63160,68616.06454204215
202601,P198 Chorrillos Iglesias - PVS,9.961122311827957,11.140020161290323,10.042294324207418,64610,56982,73433.91674175039
202602,P191 Cine Rimac - PVS,9.9559375,10.000364583333333,10.04229432420742,63035,60405,65381.70258735373
202604,X209 Bolognesi - PVE,9.933631944444443,9.658930555555557,10.023956063077975,50603,52319,50615.535424065565
202606,X209 Bolognesi - PVE,9.926048611111133,10.154958333333333,10.023956063077975,49149,49866,51008.83987145052
202601,P191 Cine Rimac - PVS,9.743501344086022,9.950866935483873,10.04229432420742,64714,61258,67231.47522897227
202602,P207 Villa Marina - PVS,9.718802083333333,9.298072916666667,10.042294324207418,58155,58454,58912.66636886717
202604,P219 La Perla - PVS,9.671423611111116,9.717895833333333,11.788780293634797,89430,93757,73571.91587227223
202605,P198 Chorrillos Iglesias - PVS,9.567795698924739,10.326599462365593,10.042294324207418,68767,58592,61076.21775449285
202604,P191 Cine Rimac - PVS,9.540999999999993,9.282243055555556,10.04229432420742,71246,70822,67766.15641104606
202602,X209 Bolognesi - PVE,9.457239583333333,10.049010416666665,10.023956063077975,51398,48026,50066.15874430495
202606,P219 La Perla - PVS,9.328715277777784,10.940611111111112,11.788780293634797,76833,79067,70515.87636668808
202604,P207 Villa Marina - PVS,9.279229166666669,8.366993055555557,10.042294324207418,66058,67377,56126.44133933853
202603,X209 Bolognesi - PVE,9.273353494623658,9.979798387096775,10.023956063077975,61046,56015,58583.96467468952
202606,P198 Chorrillos Iglesias - PVS,8.97025694444445,10.322569444444444,10.042294324207418,66352,56207,56773.04254324344
202605,P191 Cine Rimac - PVS,8.79897177419356,9.921041666666667,10.04229432420742,80486,64598,63706.33574817998
202605,P207 Villa Marina - PVS,8.744495967741932,9.086686827956987,10.042294324207418,71932,64438,57870.213084584815
202601,X209 Bolognesi - PVE,8.73019489247312,9.635819892473119,10.023956063077975,56360,52727,52504.135272356085
202606,P207 Villa Marina - PVS,8.351194444444442,9.094166666666666,10.042294324207418,69354,60839,53792.800664865514
202603,P208 La Victoria PVS,8.249086021505379,8.238548387096776,8.15218945648789,67139,56164,58636.34029255465
202604,P208 La Victoria PVS,8.182076388888888,8.044652777777777,8.15218945648789,60956,53572,54492.47700523679
202606,P191 Cine Rimac - PVS,8.135458333333341,10.501166666666666,10.04229432420742,79720,57155,59220.21599849263
202603,P422 Art Express - PVS,8.016458333333334,8.008978494623658,7.859186862423198,38864,34374,37009.73682032012
202605,P208 La Victoria PVS,7.993360215053784,8.64617607526882,8.15218945648789,66918,52242,57451.24247906956
202602,P208 La Victoria PVS,7.767604166666666,8.852239583333333,8.15218945648789,59966,45806,59272.734187432936
202601,P208 La Victoria PVS,7.603138440860216,8.768111559139788,8.15218945648789,61208,49112,64884.80383377677
202606,P216 Proceres - PVS,7.504631944444443,13.39970138888889,13.971887755419019,152499,75587,73326.78487219028
202604,P422 Art Express - PVS,7.356513888888887,7.452083333333334,7.859186862423198,39798,35962,33837.896738595184
202602,P422 Art Express - PVS,7.157187500000001,8.120520833333332,7.859186862423198,38726,28980,34306.5498275821
202606,P422 Art Express - PVS,6.873319444444445,7.995944444444445,7.859186862423198,37727,33333,32432.333937586267
202603,X210 Santa Cruz - PVE,6.870020161290324,7.01293682795699,7.422565370066353,54713,51045,50698.00793100135
202605,P422 Art Express - PVS,6.833608870967752,8.134348118279572,7.859186862423198,42337,34728,34889.18634967493
202606,P208 La Victoria PVS,6.715236111111115,8.781597222222224,8.15218945648789,70705,49390,53405.59847434733
202601,P138 Jiron de la Union - PVE,6.695114247311828,6.48511424731183,6.44273868727599,22571,21588,24633.241964854733
202605,P138 Jiron de la Union - PVE,6.611095430107537,6.3822311827957,6.44273868727599,23509,21976,21966.780459295285
202602,X210 Santa Cruz - PVE,6.473906250000001,7.123697916666666,7.422565370066353,48295,44608,42558.2870949072
202602,P138 Jiron de la Union - PVE,6.423854166666667,6.253958333333333,6.44273868727599,22783,20334,20405.459848874405
202604,P138 Jiron de la Union - PVE,6.27438194444444,5.58677777777778,6.44273868727599,24250,24854,21285.951729012795
202601,P422 Art Express - PVS,6.0871774193548385,6.798373655913981,7.859186862423198,46198,36709,37544.72207688694
202601,X210 Santa Cruz - PVE,5.8854099462365586,6.406223118279572,7.422565370066353,54648,52250,46630.07027136575
202603,P138 Jiron de la Union - PVE,5.724381720430108,6.226471774193549,6.44273868727599,26983,22963,22703.842946305413
202606,P138 Jiron de la Union - PVE,5.394229166666665,5.915388888888889,6.44273868727599,23899,22360,20376.016050327267
202606,X210 Santa Cruz - PVE,5.305611111111113,5.880340277777779,7.422565370066353,61882,56187,44707.452040538046
202604,X210 Santa Cruz - PVE,4.633902777777777,6.397368055555557,7.422565370066353,74105,54128,49195.81961145271
202605,X210 Santa Cruz - PVE,4.486491935483868,6.196223118279571,7.422565370066353,80186,55241,45816.24480822321
202602,V116 Javier Prado - VIV,1.6483854166666667,53.40390625,,,57575,
202601,,,,,,,0
202601,P075 Trujillo - PVH,,110.49481182795691,87.90909030832518,,99535,0
202601,P178 Multiplaza - PVS,,22.812614247311828,,,,0
202601,P264 E-Commerce Non Food,,,,,,0
202601,V019 Pardo - VIV,,,,,,0
202601,V116 Javier Prado - VIV,,52.87093413978494,,,61822,
202601,V254 Destinos del Sabor - VIV,,,,,,0
202601,Z991 Back Office Plaza Vea,,,,,,0
202601,Z992 Back Office Vivanda,,,,,,0
202601,Z993 Retail Media - Pv,,,,,,0
202602,,,,,,,0
202602,P075 Trujillo - PVH,,104.9054166666666,87.90909030832518,,86662,0
202602,P178 Multiplaza - PVS,,24.64734375,,,,0
202602,P264 E-Commerce Non Food,,,,,,0
202602,V019 Pardo - VIV,,,,,,0
202602,V254 Destinos del Sabor - VIV,,,,,,0
202602,Z991 Back Office Plaza Vea,,,,,,0
202602,Z992 Back Office Vivanda,,,,,,0
202602,Z993 Retail Media - Pv,,,,,,0
202603,,,,,,,0
202603,P075 Trujillo - PVH,,7.768776881720433,87.90909030832518,,,0
202603,P178 Multiplaza - PVS,,20.89528225806452,,,,0
202603,P264 E-Commerce Non Food,,,,,,0
202603,V019 Pardo - VIV,,,,,,0
202603,V254 Destinos del Sabor - VIV,,,,,,0
202603,Z991 Back Office Plaza Vea,,,,,,0
202603,Z992 Back Office Vivanda,,,,,,0
202603,Z993 Retail Media - Pv,,,,,,0
202604,,,,,,,0
202604,P075 Trujillo - PVH,,0.018229166666666668,87.90909030832518,,,0
202604,P178 Multiplaza - PVS,,,,,,0
202604,P264 E-Commerce Non Food,,,,,,0
202604,V254 Destinos del Sabor - VIV,,,,,,0
202604,Z991 Back Office Plaza Vea,,,,,,0
202604,Z992 Back Office Vivanda,,,,,,0
202604,Z993 Retail Media - Pv,,,,,,0
202605,,,0.03095430107526882,,,,0
202605,P075 Trujillo - PVH,,,87.90909030832518,,,0
202605,P178 Multiplaza - PVS,,,,,,0
202605,P264 E-Commerce Non Food,,,,,,0
202605,V254 Destinos del Sabor - VIV,,,,,,0
202605,Z991 Back Office Plaza Vea,,,,,,0
202605,Z992 Back Office Vivanda,,,,,,0
202605,Z993 Retail Media - Pv,,,,,,0
202606,,,,,,,0
202606,P075 Trujillo - PVH,,,87.90909030832518,,,0
202606,P178 Multiplaza - PVS,,,,,,0
202606,P264 E-Commerce Non Food,,,,,,0
202606,V254 Destinos del Sabor - VIV,,,,,,0
202606,Z991 Back Office Plaza Vea,,,,,,0
202606,Z992 Back Office Vivanda,,,,,,0
202606,Z993 Retail Media - Pv,,,,,,0
